f:clf_cats_class,f:clf_cats_score,f:clf_earlySNIa_score,f:clf_elephant_kstest_science,f:clf_elephant_kstest_template,f:clf_snnSnVsOthers_score,f:fink_broker_version,f:fink_science_version,f:lsst_schema_version,f:xm_gaiadr3_DR3Name,f:xm_gaiadr3_Plx,f:xm_gaiadr3_VarFlag,f:xm_gaiadr3_e_Plx,f:xm_gcvs_type,f:xm_legacydr8_e_zphot,f:xm_legacydr8_fqual,f:xm_legacydr8_pstar,f:xm_legacydr8_zphot,f:xm_mangrove_2MASS_name,f:xm_mangrove_HyperLEDA_name,f:xm_mangrove_ang_dist,f:xm_mangrove_lum_dist,f:xm_simbad_otype,f:xm_spicy_class,f:xm_tns_fullname,f:xm_tns_redshift,f:xm_tns_type,f:xm_vsx_Type,f:xm_x3hsp_type,f:xm_x4lac_type,r:apFlux,r:apFluxErr,r:apFlux_flag,r:apFlux_flag_apertureTruncated,r:band,r:bboxSize,r:centroid_flag,r:dec,r:decErr,r:detector,r:diaObjectId,r:diaSourceId,r:dipoleAngle,r:dipoleChi2,r:dipoleFitAttempted,r:dipoleFluxDiff,r:dipoleFluxDiffErr,r:dipoleLength,r:dipoleMeanFlux,r:dipoleMeanFluxErr,r:dipoleNdata,r:extendedness,r:forced_PsfFlux_flag,r:forced_PsfFlux_flag_edge,r:forced_PsfFlux_flag_noGoodPixels,r:glint_trail,r:isDipole,r:isNegative,r:ixx,r:ixxPSF,r:ixy,r:ixyPSF,r:iyy,r:iyyPSF,r:midpointMjdTai,r:observation_reason,r:parentDiaSourceId,r:pixelFlags,r:pixelFlags_bad,r:pixelFlags_cr,r:pixelFlags_crCenter,r:pixelFlags_edge,r:pixelFlags_injected,r:pixelFlags_injectedCenter,r:pixelFlags_injected_template,r:pixelFlags_injected_templateCenter,r:pixelFlags_interpolated,r:pixelFlags_interpolatedCenter,r:pixelFlags_nodata,r:pixelFlags_nodataCenter,r:pixelFlags_offimage,r:pixelFlags_saturated,r:pixelFlags_saturatedCenter,r:pixelFlags_streak,r:pixelFlags_streakCenter,r:pixelFlags_suspect,r:pixelFlags_suspectCenter,r:psfChi2,r:psfFlux,r:psfFluxErr,r:psfFlux_flag,r:psfFlux_flag_edge,r:psfFlux_flag_noGoodPixels,r:psfLnL,r:psfNdata,r:ra,r:raErr,r:ra_dec_Cov,r:reliability,r:salt,r:scienceFlux,r:scienceFluxErr,r:shape_flag,r:shape_flag_no_pixels,r:shape_flag_not_contained,r:shape_flag_parent_source,r:snr,r:ssObjectId,r:target_name,r:templateFlux,r:templateFluxErr,r:timeProcessedMjdTai,r:timeWithdrawnMjdTai,r:trailAngle,r:trailAngleErr,r:trailChi2,r:trailDec,r:trailDecErr,r:trailFlux,r:trailFluxErr,r:trailLength,r:trailLengthErr,r:trailNdata,r:trailRa,r:trailRaErr,r:trail_flag_edge,r:visit,r:x,r:xErr,r:y,r:yErr
11,0.871816,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1552.7839,278.5832,False,False,g,25,False,2.3014185286719773,4.923596e-07,91,313985344757301296,170050499538059335,-80.28367,137.73674,True,0.0,176.21721,0.047086556,40162.957,88.108604,1584,,False,False,False,False,True,False,,0.16832668,,0.027205586,,0.1395445,61095.1470194866,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2401.4185,1570.1201,186.0751,False,False,False,,1681,149.99389621977951,4.4154902e-07,-1.8442748e-14,0.28460765,296,41479.64,186.13309,True,False,False,False,20.699738,0,"ddf_cosmos, lowdust",39877.69,44.21198,61095.1487870674,,,,,,,,,,,0,,,False,2026022300232,2110.0854,0.008967413,1829.1797,0.007809675
11,0.7647214,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1318.3992,274.46255,False,False,g,25,False,2.301416793858089,5.144284e-07,95,313985344757301296,170050499405938777,-82.63882,125.47923,True,0.0,174.87193,0.05985494,40022.586,87.43597,1725,,False,False,False,False,True,False,,0.18916126,,0.03409651,,0.15162903,61095.146552156235,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2826.9204,1708.0209,184.86673,False,False,False,,1681,149.99389884957813,4.5381216e-07,-1.8428335e-14,0.32580078,296,41314.047,184.7124,True,False,False,False,22.26402,0,"ddf_cosmos, lowdust",39567.234,37.90235,61095.14828381539,,,,,,,,,,,0,,,False,2026022300231,3242.4185,0.009342425,1978.097,0.008053525
11,0.71828175,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1919.54,281.33032,False,False,g,22,False,2.3014188608445205,5.527142e-07,93,313985344757301296,170050499270672576,-83.21247,179.1746,True,0.0,193.25912,0.07031713,40228.195,96.62956,1452,0.09405424,False,False,False,False,True,False,0.18735778,0.16426851,-7.502346e-05,0.0038548938,0.04868323,0.11914838,61095.14600623819,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3443.4087,2013.6525,186.3352,False,False,False,,1681,149.9938982974618,4.2302153e-07,1.6283436e-14,0.30577487,296,41668.76,185.5019,False,False,False,False,27.68513,0,"ddf_cosmos, lowdust",39604.516,52.259655,61095.1478765997,,7.1737256,,,2.301407000531773,,4678.2627,4.269586,1.120656,,0,149.99380357771884,,False,2026022300230,1283.524,0.009971255,3400.9868,0.0075623104
11,0.5173417,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1107.5815,280.78397,False,False,g,24,False,2.301417095538562,4.921321e-07,90,313985344757301296,170050499134881878,-77.6549,151.65675,True,0.0,181.24042,0.051810812,40476.742,90.62021,1512,0.16907057,False,False,False,False,True,False,0.17870526,0.17545757,-0.0012488771,-0.0039765877,0.052416272,0.12213951,61095.14553665082,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2722.9343,1802.0674,186.50017,False,False,False,,1681,149.99389936007952,4.2175887e-07,1.22897865e-14,0.27887112,296,41847.41,185.0435,False,False,False,False,20.983727,0,"ddf_cosmos, lowdust",40001.348,40.408024,61095.14742651998,,9.888399,,,2.3014204225103314,,3556.3672,3.4048429,1.078227,,0,149.99381291601443,,False,2026022300229,1474.2957,0.008889813,1965.8545,0.007535219
13,0.5724169,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1689.5624,279.31653,False,False,g,24,False,2.30141689586747,5.0339577e-07,94,313985344757301296,170050499002761250,-79.92648,171.94673,True,0.0,190.49756,0.0844602,40335.44,95.24878,1584,,False,False,False,False,True,False,,0.1690378,,-0.007967892,,0.11606937,61095.14506851164,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4286.296,1892.3557,185.54362,False,False,False,,1681,149.993899805257,4.0418428e-07,2.2864828e-14,0.35218236,296,41645.016,185.10011,True,False,False,False,32.99482,0,"ddf_cosmos, lowdust",39698.977,35.06485,61095.14686842449,,,,,,,,,,,0,,,False,2026022300228,3507.3486,0.009147639,823.5663,0.007144714
13,0.59564,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1504.339,278.497,False,False,g,21,False,2.301418330915856,5.4286323e-07,52,313985344757301296,170050498846523492,-81.19973,183.98747,True,0.0,195.50397,0.04459188,39883.42,97.75198,1260,0.18289661,False,False,False,False,True,False,0.15659541,0.160389,-0.0071814465,-0.004786787,0.0521861,0.115189515,61095.144604067595,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2490.644,1795.6024,184.8513,False,False,False,,1681,149.9938955013452,4.505078e-07,3.0366792e-14,0.33324206,296,41378.18,184.41104,False,False,False,False,21.29032,0,"ddf_cosmos, lowdust",39529.17,38.69305,61095.1464609855,,12.838698,,,2.301404298122142,,3378.9312,2.860896,0.993242,,0,149.99380420308367,,False,2026022300227,600.4264,0.0099110585,2706.2292,0.007917612
13,0.60296834,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2140.8884,282.0826,False,False,g,26,False,2.301416660397517,5.075673e-07,90,313985344757301296,170050498732228731,-78.1766,145.312,True,0.0,178.87846,0.068876624,40751.9,89.43923,1800,0.0766735,False,False,False,False,True,False,0.20101075,0.17115295,-0.02100223,-0.009508562,0.05581553,0.12952699,61095.14413893499,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3277.8232,1994.4814,188.62584,False,False,False,,1681,149.99389910831403,4.3076116e-07,2.9084743e-14,0.302634,296,42104.71,186.05632,False,False,False,False,26.231169,0,"ddf_cosmos, lowdust",40082.91,27.54856,61095.145975375795,,11.389203,,,2.301411910639197,,4742.121,3.8990357,1.1697413,,0,149.99379847987615,,False,2026022300226,2135.5286,0.009305705,2802.787,0.007528079
13,0.5594619,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1743.8472,281.26468,False,False,g,26,False,2.3014132480601472,4.7771874e-07,90,313985344757301296,170050498598010912,-91.35247,151.73778,True,0.0,182.28976,0.09037684,40693.777,91.14488,1872,,False,False,False,False,True,False,,0.16429555,,-0.0030018056,,0.12953533,61095.143670465695,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4337.7437,1786.9443,187.61487,False,False,False,,1681,149.9938964863709,4.15428e-07,2.7864682e-14,0.18371917,296,41894.234,185.73302,True,False,False,False,37.791996,0,"ddf_cosmos, lowdust",40073.36,26.434507,61095.145613717235,,,,,,,,,,,0,,,False,2026022300225,403.59622,0.008804847,525.53687,0.007216311
13,0.6481968,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1441.573,278.87192,False,False,g,25,False,2.3014172637646335,5.349431e-07,91,313985344757301296,170050498464317455,-84.88563,169.56422,True,0.0,197.78133,0.07349688,40143.082,98.89066,1725,,False,False,False,False,True,False,,0.17424482,,-0.006764625,,0.13675064,61095.143202573934,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3444.9995,1983.2788,188.16934,False,False,False,,1681,149.9938981954804,4.8813394e-07,3.0084045e-14,0.378558,296,41559.883,186.27692,True,False,False,False,28.90969,0,"ddf_cosmos, lowdust",39543.86,25.955555,61095.1451274775,,,,,,,,,,,0,,,False,2026022300224,3032.157,0.009859456,400.91544,0.008506289
11,0.49740955,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1406.0837,281.465,False,False,g,22,False,2.301419935232203,4.989067e-07,95,313985344757301296,170050498332196986,-61.26029,138.59732,True,0.0,182.26123,0.028094877,40372.336,91.130615,1323,,False,False,False,False,True,False,,0.18577352,,-0.008943091,,0.13636185,61095.14273707614,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2061.3289,1425.686,190.69,False,False,False,,1681,149.99389485204426,4.6094948e-07,2.7751745e-14,0.25193352,296,41744.016,188.16698,True,False,False,False,13.430174,0,"ddf_cosmos, lowdust",40314.83,24.86926,61095.14460670809,,,,,,,,,,,0,,,False,2026022300223,114.77885,0.009235743,2985.7195,0.007990271
11,0.4869174,-1.0,,,0.8389874,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1918.408,284.94302,False,False,g,21,False,2.3014216207526426,4.97248e-07,94,313985344757301296,170050498197454981,-65.7753,132.39606,True,0.0,178.85048,0.037915953,40516.184,89.42524,1323,0.27278572,False,False,False,False,True,False,0.18724531,0.19151573,-0.030853454,-0.0111634405,0.051912464,0.1396046,61095.14227042209,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2137.763,1481.944,191.67508,False,False,False,,1681,149.993896914517,4.707952e-07,2.4750848e-14,0.2790007,296,41939.035,188.90639,False,False,False,False,13.520985,0,"ddf_cosmos, lowdust",40443.95,25.37364,61095.14436182704,,19.075655,,,2.3014306695413627,,2539.829,2.4128613,1.1529181,,0,149.9938136422945,,False,2026022300222,2576.2883,0.009208065,3723.4763,0.008172418
